,Date mutation,Nature mutation,Valeur fonciere,No voie,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Section,No plan,Nombre de lots,Code type local,Type local,Surface reelle bati,Nombre pieces principales,Annee,Mois,Prix metre carre,Pays,Latitude,Longitude
4276,2019-03-11,Vente,40000.0,51.0,RUE,2630,DANTON,51100,REIMS,51,454,AX,818,1,2.0,Appartement,23.0,1.0,2019,3,1739.1304347826087,France,49.2709696,4.024373
4277,2019-03-08,Vente,261075.0,73.0,RUE,6170,MICHEL ANGE,51100,REIMS,51,454,AO,200,0,1.0,Maison,85.0,4.0,2019,3,3071.470588235294,France,49.2686836,4.0117157
4278,2019-03-01,Vente,97000.0,15.0,RUE,7015,PIERRE DE COUBERTIN,51100,REIMS,51,454,AE,110,2,2.0,Appartement,90.0,5.0,2019,3,1077.7777777777778,France,49.2786368,4.0211136
4279,2019-02-18,Vente,143150.0,14.0,RUE,7240,DE POUILLY,51100,REIMS,51,454,IL,62,1,2.0,Appartement,46.0,2.0,2019,2,3111.9565217391305,France,49.2570752,4.0307292
4280,2019-02-21,Vente,20000.0,382.0,AV,5300,DE LAON,51100,REIMS,51,454,AM,628,1,2.0,Appartement,18.0,1.0,2019,2,1111.111111111111,France,49.2757853,4.0175898
4281,2019-03-08,Vente,103000.0,158.0,RUE,7160,PONSARDIN,51100,REIMS,51,454,CZ,237,3,2.0,Appartement,52.0,2.0,2019,3,1980.7692307692307,France,49.2463055,4.0440247
4282,2019-03-08,Vente,125000.0,14.0,CRS,4850,J B LANGLET,51100,REIMS,51,454,IL,82,2,2.0,Appartement,54.0,2.0,2019,3,2314.814814814815,France,49.2563386,4.030778499999999
4283,2019-02-20,Vente,129600.0,135.0,RUE,2440,DE COURLANCY,51100,REIMS,51,454,HY,161,2,2.0,Appartement,55.0,3.0,2019,2,2356.3636363636365,France,49.2439271,4.020707799999999
4284,2019-02-27,Vente,85000.0,9.0,RUE,300,ANQUETIL,51100,REIMS,51,454,AV,271,1,2.0,Appartement,43.0,2.0,2019,2,1976.7441860465117,France,49.2656701,4.0244928
4285,2019-03-04,Vente,62000.0,28.0,RUE,5270,LANDOUZY,51100,REIMS,51,454,AW,210,1,2.0,Appartement,25.0,1.0,2019,3,2480.0,France,49.2658235,4.0284843
4286,2019-03-07,Vente,115000.0,1.0,AV,8030,ST POL,51100,REIMS,51,454,DM,332,2,2.0,Appartement,59.0,3.0,2019,3,1949.1525423728813,France,49.240458,4.0383605
4287,2019-03-08,Vente,176000.0,48.0,RUE,2100,COGNACQ JAY,51100,REIMS,51,454,DR,332,0,1.0,Maison,43.0,3.0,2019,3,4093.0232558139537,France,49.2313136,4.017315
4288,2019-03-14,Vente,143700.0,68.0,PROM,6867,DU PEIGNAGE,51100,REIMS,51,454,CT,531,2,2.0,Appartement,60.0,3.0,2019,3,2395.0,France,49.2596564,4.0607428
4289,2019-03-05,Vente,60800.0,22.0,RUE,2570,CROUTELLE,51100,REIMS,51,454,AV,124,1,2.0,Appartement,27.0,1.0,2019,3,2251.8518518518517,France,49.2671321,4.0227511
4290,2019-03-01,Vente,124400.0,8.0,RUE,2192,COMMANDANT ARNAUD,51100,REIMS,51,454,AL,402,2,2.0,Appartement,79.0,4.0,2019,3,1574.6835443037974,France,49.274076,4.0280084
4291,2019-03-14,Vente,122400.0,98.0,RUE,6470,DE NEUFCHATEL,51100,REIMS,51,454,AI,97,0,1.0,Maison,44.0,2.0,2019,3,2781.818181818182,France,49.2795461,4.0271729
4292,2019-03-01,Vente,219000.0,9.0,RUE,4725,JACKIE PERLOT,51100,REIMS,51,454,DT,804,0,1.0,Maison,95.0,6.0,2019,3,2305.2631578947367,France,49.2340561,4.025922
4293,2019-02-21,Vente,208789.0,8.0,RUE,1837,F CHATEAUBRIAND NEUV,51100,REIMS,51,454,KK,340,0,1.0,Maison,100.0,5.0,2019,2,2087.89,France,49.2837735,4.0080201
4294,2019-03-12,Vente,163920.0,13.0,PL,7690,ROYALE,51100,REIMS,51,454,BE,470,2,2.0,Appartement,64.0,3.0,2019,3,2561.25,France,49.25599099999999,4.034610499999999
4295,2019-03-15,Vente en l'état futur d'achèvement,170363.0,33.0,RUE,6920,PETIT DELBOURG,51100,REIMS,51,454,CL,579,1,2.0,Appartement,48.0,2.0,2019,3,3549.2291666666665,France,49.2517277,4.0512866
4296,2019-03-15,Vente,198300.0,17.0,RUE,3280,EMILE ZOLA,51100,REIMS,51,454,AW,426,2,2.0,Appartement,95.0,5.0,2019,3,2087.3684210526317,France,49.2660077,4.026809
4297,2019-03-14,Vente en l'état futur d'achèvement,156500.0,33.0,RUE,6920,PETIT DELBOURG,51100,REIMS,51,454,CL,579,1,2.0,Appartement,41.0,2.0,2019,3,3817.0731707317073,France,49.2517277,4.0512866
4298,2019-03-08,Vente,77000.0,143.0,RUE,2440,DE COURLANCY,51100,REIMS,51,454,HY,38,1,2.0,Appartement,33.0,1.0,2019,3,2333.3333333333335,France,49.2433047,4.0226456
4299,2019-03-11,Vente,274500.0,6.0,RUE,3860,DE LA GARENNE,51100,REIMS,51,454,HW,232,0,1.0,Maison,133.0,4.0,2019,3,2063.90977443609,France,49.2436267,4.0083638
4300,2019-03-07,Vente,138000.0,35.0,BD,2930,DOCTEUR HENRI HENROT,51100,REIMS,51,454,DM,663,2,2.0,Appartement,78.0,4.0,2019,3,1769.2307692307693,France,49.24445679999999,4.033815199999999
4301,2019-02-26,Vente,726800.0,27.0,RUE,9260,WERLE,51100,REIMS,51,454,BH,376,0,1.0,Maison,200.0,5.0,2019,2,3634.0,France,49.2607065,4.0389591
4302,2019-03-04,Vente,195000.0,27.0,RUE,9040,DE VESLE,51100,REIMS,51,454,IK,4,2,2.0,Appartement,60.0,3.0,2019,3,3250.0,France,49.2538188,4.0300312
4303,2019-03-05,Vente,81000.0,64.0,RUE,5840,MALDAN,51100,REIMS,51,454,AR,165,2,2.0,Appartement,39.0,2.0,2019,3,2076.923076923077,France,49.26431239999999,4.017684800000001
4304,2019-01-30,Vente,500000.0,14.0,RUE,7100,DES POISSONNIERS,51100,REIMS,51,454,IM,168,0,2.0,Appartement,50.0,2.0,2019,1,10000.0,France,49.2527473,4.0247434
4305,2019-01-30,Vente,500000.0,14.0,RUE,7100,DES POISSONNIERS,51100,REIMS,51,454,IM,168,0,2.0,Appartement,10.0,1.0,2019,1,50000.0,France,49.2527473,4.0247434
4307,2019-01-30,Vente,500000.0,14.0,RUE,7100,DES POISSONNIERS,51100,REIMS,51,454,IM,168,0,2.0,Appartement,25.0,2.0,2019,1,20000.0,France,49.2527473,4.0247434
4308,2019-01-30,Vente,500000.0,14.0,RUE,7100,DES POISSONNIERS,51100,REIMS,51,454,IM,168,0,2.0,Appartement,15.0,1.0,2019,1,33333.333333333336,France,49.2527473,4.0247434
4309,2019-01-30,Vente,500000.0,14.0,RUE,7100,DES POISSONNIERS,51100,REIMS,51,454,IM,168,0,2.0,Appartement,20.0,2.0,2019,1,25000.0,France,49.2527473,4.0247434
4310,2019-03-04,Vente,160000.0,28.0,RUE,6720,DE PARGNY,51100,REIMS,51,454,HW,373,4,2.0,Appartement,86.0,4.0,2019,3,1860.4651162790697,France,49.2468016,4.010157899999999
4311,2019-03-01,Vente,406000.0,49.0,RUE,8500,DE TALLEYRAND,51100,REIMS,51,454,IL,353,2,2.0,Appartement,132.0,4.0,2019,3,3075.757575757576,France,49.25698870000001,4.028188699999999
4312,2019-02-26,Vente,106000.0,19.0,RUE,1980,DE CLAIRMARAIS,51100,REIMS,51,454,AT,171,3,2.0,Appartement,29.0,1.0,2019,2,3655.1724137931033,France,49.2578208,4.020548499999999
4313,2019-03-01,Vente,188000.0,68.0,RUE,2560,CROIX ST MARC,51100,REIMS,51,454,CV,409,0,1.0,Maison,94.0,5.0,2019,3,2000.0,France,49.2582613,4.0528986
4314,2019-02-22,Vente,53000.0,10.0,RUE,5980,DE MARS,51100,REIMS,51,454,BE,475,1,2.0,Appartement,27.0,1.0,2019,2,1962.962962962963,France,49.2586798,4.0319877
4315,2019-02-26,Vente,189280.0,83.0,RUE,6470,DE NEUFCHATEL,51100,REIMS,51,454,AM,252,0,1.0,Maison,110.0,5.0,2019,2,1720.7272727272727,France,49.2743622,4.0263504
4316,2019-02-26,Vente,340900.0,34.0,RUE,9110,DU VIEUX COLOMBIER,51100,REIMS,51,454,AM,398,0,1.0,Maison,86.0,5.0,2019,2,3963.953488372093,France,49.2739449,4.0221636
4317,2019-03-04,Vente,340000.0,40.0,RUE,600,DU BARBATRE,51100,REIMS,51,454,CY,220,2,2.0,Appartement,131.0,4.0,2019,3,2595.4198473282445,France,49.2497804,4.0391582
4318,2019-02-26,Vente,83000.0,53.0,RUE,6160,DE METZ,51100,REIMS,51,454,CV,466,1,2.0,Appartement,43.0,2.0,2019,2,1930.2325581395348,France,49.258745,4.0517498
4319,2019-03-18,Vente,94000.0,9.0,,3915,GPE GENERAL EISENHOWER,51100,REIMS,51,454,HS,216,2,2.0,Appartement,74.0,3.0,2019,3,1270.2702702702702,France,49.2442751,4.0346212
4320,2019-03-01,Vente,104600.0,17.0,RUE,1110,BOULARD,51100,REIMS,51,454,IK,426,1,2.0,Appartement,31.0,1.0,2019,3,3374.1935483870966,France,49.24993569999999,4.0306838
4321,2019-02-27,Vente,333000.0,107.0,RUE,2560,CROIX ST MARC,51100,REIMS,51,454,CV,249,0,1.0,Maison,130.0,6.0,2019,2,2561.5384615384614,France,49.2576794,4.0533459
4322,2019-03-04,Vente,178500.0,10.0,RUE,8950,DE VENISE,51100,REIMS,51,454,IK,1335,1,2.0,Appartement,107.0,4.0,2019,3,1668.2242990654206,France,49.2489192,4.0361161
4323,2019-03-08,Vente,137700.0,2.0,RUE,7710,RUINART DE BRIMONT,51100,REIMS,51,454,CW,94,2,2.0,Appartement,75.0,4.0,2019,3,1836.0,France,49.2588476,4.0437539
4324,2019-03-05,Vente,195000.0,66.0,AV,4900,JEAN JAURES,51100,REIMS,51,454,CW,92,1,2.0,Appartement,90.0,4.0,2019,3,2166.6666666666665,France,49.2587738,4.0434884
4325,2019-03-04,Vente,238000.0,12.0,RUE,4410,HEIDSIECK,51100,REIMS,51,454,CV,791,0,1.0,Maison,74.0,4.0,2019,3,3216.2162162162163,France,49.2570811,4.0502186
4326,2019-02-01,Vente,116750.0,8.0,RUE,7240,DE POUILLY,51100,REIMS,51,454,IL,65,2,2.0,Appartement,35.0,2.0,2019,2,3335.714285714286,France,49.2571794,4.0312316
4327,2019-02-28,Vente,154000.0,33.0,RUE,600,DU BARBATRE,51100,REIMS,51,454,CY,213,2,2.0,Appartement,66.0,3.0,2019,2,2333.3333333333335,France,49.2499941,4.0394141
4328,2019-03-07,Vente,41500.0,26.0,RUE,8480,DE TAISSY,51100,REIMS,51,454,DK,235,2,2.0,Appartement,45.0,2.0,2019,3,922.2222222222222,France,49.2363428,4.0421257
4329,2019-03-05,Vente,210000.0,31.0,AV,1809,CHARLES FANDRE,51100,REIMS,51,454,CT,498,0,1.0,Maison,102.0,4.0,2019,3,2058.823529411765,France,49.2591781,4.059611300000001
4330,2019-03-08,Vente,75000.0,6.0,RUE,8480,DE TAISSY,51100,REIMS,51,454,DK,184,1,2.0,Appartement,65.0,3.0,2019,3,1153.8461538461538,France,49.239206,4.04123
4331,2019-03-07,Vente en l'état futur d'achèvement,297000.0,7.0,RUE,400,ARMONVILLE,51100,REIMS,51,454,CZ,678,1,2.0,Appartement,79.0,3.0,2019,3,3759.493670886076,France,49.2453298,4.0424774
4332,2019-03-04,Vente,270500.0,17.0,ALL,4337,GUY DE MAUPASSANT,51100,REIMS,51,454,HK,236,0,1.0,Maison,107.0,5.0,2019,3,2528.03738317757,France,49.2164137,4.0226656
4333,2019-03-07,Vente,242000.0,50.0,RUE,7516,RICHELIEU,51100,REIMS,51,454,HK,183,0,1.0,Maison,110.0,5.0,2019,3,2200.0,France,49.2154657,4.022349999999999
4334,2019-03-05,Vente,240000.0,63.0,RUE,6480,DE LA NEUVILLETTE,51100,REIMS,51,454,AX,449,0,1.0,Maison,70.0,5.0,2019,3,3428.5714285714284,France,49.2697169,4.0236414
4335,2019-03-06,Vente,65000.0,29.0,CHS,7970,SAINT MARTIN,51100,REIMS,51,454,DN,217,2,2.0,Appartement,42.0,2.0,2019,3,1547.6190476190477,France,49.2413768,4.029071399999999
4336,2019-03-19,Vente,213400.0,14.0,RUE,5240,LACATTE JOLTROIS,51100,REIMS,51,454,AN,683,1,2.0,Appartement,82.0,4.0,2019,3,2602.439024390244,France,49.2724977,4.0142829
4337,2019-03-07,Vente,42500.0,2.0,RUE,1720,DU CHANOINE LALLEMENT,51100,REIMS,51,454,DT,175,2,2.0,Appartement,36.0,1.0,2019,3,1180.5555555555557,France,49.2328289,4.0277831
4338,2019-02-25,Vente,235000.0,10.0,RUE,200,D ALSACE LORRAINE,51100,REIMS,51,454,CV,9,0,2.0,Appartement,32.0,2.0,2019,2,7343.75,France,49.26210769999999,4.0536104
4339,2019-02-25,Vente,235000.0,10.0,RUE,200,D ALSACE LORRAINE,51100,REIMS,51,454,CV,9,0,2.0,Appartement,84.0,5.0,2019,2,2797.6190476190477,France,49.26210769999999,4.0536104
4340,2019-03-01,Vente,204100.0,45.0,RUE,3025,12E ESC D AVIATION,51100,REIMS,51,454,AI,668,0,1.0,Maison,92.0,4.0,2019,3,2218.478260869565,France,49.2442751,4.0346212
4341,2019-03-04,Vente,121000.0,30.0,BD,9070,VICTOR HUGO,51100,REIMS,51,454,CZ,194,3,2.0,Appartement,48.0,3.0,2019,3,2520.8333333333335,France,49.2446154,4.0450243
4342,2019-03-11,Vente,116500.0,15.0,RUE,6000,MARTEAU,51100,REIMS,51,454,CV,34,2,2.0,Appartement,68.0,3.0,2019,3,1713.235294117647,France,49.2615467,4.0528381
4343,2019-03-05,Vente,123405.0,22.0,RUE,1030,DE LA BONNE FEMME,51100,REIMS,51,454,DO,142,0,1.0,Maison,164.0,4.0,2019,3,752.469512195122,France,49.23889459999999,4.0276836
4344,2019-03-19,Vente en l'état futur d'achèvement,210601.0,33.0,RUE,6920,PETIT DELBOURG,51100,REIMS,51,454,CL,579,1,2.0,Appartement,57.0,2.0,2019,3,3694.754385964912,France,49.2517277,4.0512866
4345,2019-03-13,Vente,123000.0,57.0,RUE,1360,CAMILLE LENOIR,51100,REIMS,51,454,BH,63,1,2.0,Appartement,70.0,3.0,2019,3,1757.142857142857,France,49.2606481,4.0406333
4346,2019-03-13,Vente,123000.0,57.0,RUE,1360,CAMILLE LENOIR,51100,REIMS,51,454,BH,63,1,2.0,Appartement,75.0,4.0,2019,3,1640.0,France,49.2606481,4.0406333
4347,2019-03-08,Vente,96000.0,3.0,RUE,4690,IRENEE LELIEVRE,51100,REIMS,51,454,HZ,200,1,2.0,Appartement,44.0,2.0,2019,3,2181.818181818182,France,49.2510309,4.0232051
4348,2019-03-20,Vente en l'état futur d'achèvement,131356.0,33.0,RUE,6920,PETIT DELBOURG,51100,REIMS,51,454,CL,579,1,2.0,Appartement,32.0,1.0,2019,3,4104.875,France,49.2517277,4.0512866
4349,2019-03-05,Vente,47000.0,269.0,RUE,2440,DE COURLANCY,51100,REIMS,51,454,DN,194,1,2.0,Appartement,14.0,1.0,2019,3,3357.1428571428573,France,49.2392559,4.0298935
4350,2019-03-06,Vente en l'état futur d'achèvement,193500.0,,RUE,4440,HENRI BARBUSSE,51100,REIMS,51,454,CL,1005,1,2.0,Appartement,79.0,4.0,2019,3,2449.3670886075947,France,49.2566357,4.051324999999999
4351,2019-03-05,Vente,150000.0,29.0,BD,6790,PAUL DOUMER,51100,REIMS,51,454,IK,1362,2,2.0,Appartement,81.0,4.0,2019,3,1851.851851851852,France,49.2492713,4.0266266
4352,2019-02-25,Vente,243925.0,63.0,AV,4900,JEAN JAURES,51100,REIMS,51,454,BI,610,0,2.0,Appartement,25.0,1.0,2019,2,9757.0,France,49.2592399,4.044050599999999
4353,2019-02-25,Vente,243925.0,63.0,AV,4900,JEAN JAURES,51100,REIMS,51,454,BI,610,0,2.0,Appartement,46.0,3.0,2019,2,5302.717391304348,France,49.2592399,4.044050599999999
4354,2019-02-25,Vente,243925.0,63.0,AV,4900,JEAN JAURES,51100,REIMS,51,454,BI,610,0,2.0,Appartement,19.0,1.0,2019,2,12838.157894736842,France,49.2592399,4.044050599999999
4355,2019-03-20,Vente,92000.0,2.0,BD,4550,HENRY VASNIER,51100,REIMS,51,454,CZ,450,2,2.0,Appartement,65.0,4.0,2019,3,1415.3846153846155,France,49.2463902,4.0458541
4356,2019-03-15,Vente,121200.0,52.0,RUE,6230,DU MONT D ARENE,51100,REIMS,51,454,AV,382,3,2.0,Appartement,58.0,3.0,2019,3,2089.655172413793,France,49.2631887,4.0237443
4357,2019-03-08,Vente,160000.0,119.0,RUE,1590,DE CERNAY,51100,REIMS,51,454,CV,543,1,2.0,Appartement,64.0,3.0,2019,3,2500.0,France,49.2578408,4.0520216
4358,2019-03-08,Vente,160000.0,119.0,RUE,1590,DE CERNAY,51100,REIMS,51,454,CV,543,1,2.0,Appartement,29.0,1.0,2019,3,5517.241379310345,France,49.2578408,4.0520216
4359,2019-03-21,Vente en l'état futur d'achèvement,178176.0,33.0,RUE,6920,PETIT DELBOURG,51100,REIMS,51,454,CL,579,1,2.0,Appartement,43.0,2.0,2019,3,4143.627906976744,France,49.2517277,4.0512866
4360,2019-02-22,Vente en l'état futur d'achèvement,202000.0,,RUE,5891,MARCEL THIL,51100,REIMS,51,454,AV,1091,1,2.0,Appartement,56.0,2.0,2019,2,3607.1428571428573,France,49.2639656,4.0204005
4361,2019-03-01,Vente,353500.0,49.0,AV,4900,JEAN JAURES,51100,REIMS,51,454,BH,537,1,2.0,Appartement,162.0,6.0,2019,3,2182.098765432099,France,49.2587999,4.0429249
4362,2019-03-18,Vente,220000.0,71.0,RUE,2430,DE COURCELLES,51100,REIMS,51,454,AT,317,0,1.0,Maison,125.0,3.0,2019,3,1760.0,France,49.259508,4.020239399999999
4363,2019-03-08,Vente,148500.0,13.0,RUE,1730,CHANTERAINE,51100,REIMS,51,454,DM,634,2,2.0,Appartement,103.0,6.0,2019,3,1441.7475728155339,France,49.2417604,4.038719599999999
4364,2019-03-08,Vente,96000.0,13.0,RUE,6830,P VAILLANT COUTURIER,51100,REIMS,51,454,AV,267,1,2.0,Appartement,43.0,2.0,2019,3,2232.5581395348836,France,49.2658213,4.0252116
4365,2019-03-12,Vente,97000.0,31.0,RUE,1100,BOUDET,51100,REIMS,51,454,AX,708,1,2.0,Appartement,45.0,2.0,2019,3,2155.5555555555557,France,49.2722546,4.023120599999999
4366,2019-03-13,Vente,120000.0,76.0,RUE,5615,LOUIS PASTEUR NEUV,51100,REIMS,51,454,KI,231,1,2.0,Appartement,60.0,3.0,2019,3,2000.0,France,49.2843128,4.0067952
4367,2019-03-13,Vente,92590.0,22.0,RUE,8480,DE TAISSY,51100,REIMS,51,454,DK,235,2,2.0,Appartement,69.0,4.0,2019,3,1341.8840579710145,France,49.2366336,4.0417103
4368,2019-03-22,Vente en l'état futur d'achèvement,102778.0,33.0,RUE,6920,PETIT DELBOURG,51100,REIMS,51,454,CL,579,1,2.0,Appartement,28.0,1.0,2019,3,3670.6428571428573,France,49.2517277,4.0512866
4369,2019-03-11,Vente,140000.0,2.0,AV,3913,DU GENERAL DE GAULLE,51100,REIMS,51,454,HX,547,1,2.0,Appartement,66.0,3.0,2019,3,2121.212121212121,France,49.2484812,4.020906699999999
4370,2019-03-14,Vente,135000.0,199.0,AV,4900,JEAN JAURES,51100,REIMS,51,454,BK,331,1,2.0,Appartement,66.0,3.0,2019,3,2045.4545454545455,France,49.2625135,4.0529658
4371,2019-03-12,Vente,110000.0,6.0,RUE,100,ALEXANDRE HENROT,51100,REIMS,51,454,AV,562,2,2.0,Appartement,67.0,2.0,2019,3,1641.7910447761194,France,49.2662807,4.0184628
4372,2019-03-06,Vente,112100.0,6.0,COUR,2660,DAUPHINOT,51100,REIMS,51,454,BH,202,1,2.0,Appartement,59.0,3.0,2019,3,1900.0,France,49.2592984,4.0434548
4373,2019-03-12,Vente,110000.0,29.0,RUE,5170,DE KAIROUAN,51100,REIMS,51,454,BL,290,0,1.0,Maison,60.0,4.0,2019,3,1833.3333333333333,France,49.2669846,4.053280700000001
4374,2019-03-04,Vente,105000.0,79.0,RUE,2430,DE COURCELLES,51100,REIMS,51,454,AT,248,1,2.0,Appartement,30.0,2.0,2019,3,3500.0,France,49.2597532,4.0199399
4375,2019-02-27,Vente,92000.0,145.0,RUE,9040,DE VESLE,51100,REIMS,51,454,IK,823,2,2.0,Appartement,38.0,2.0,2019,2,2421.0526315789475,France,49.2519451,4.0248136
4376,2019-03-21,Vente,55000.0,16.0,RUE,5650,DE LOUVOIS,51100,REIMS,51,454,DV,672,1,2.0,Appartement,24.0,1.0,2019,3,2291.6666666666665,France,49.23812299999999,4.031746
4377,2019-03-12,Vente,160000.0,6.0,RUE,100,ALEXANDRE HENROT,51100,REIMS,51,454,AV,562,2,2.0,Appartement,52.0,2.0,2019,3,3076.923076923077,France,49.2662807,4.0184628
4378,2019-03-21,Vente,94716.0,19.0,RUE,2760,DESBUREAUX,51100,REIMS,51,454,AL,419,1,2.0,Appartement,103.0,5.0,2019,3,919.5728155339806,France,49.2731424,4.0289136
4379,2019-03-11,Vente en l'état futur d'achèvement,312000.0,7.0,RUE,400,ARMONVILLE,51100,REIMS,51,454,CZ,678,1,2.0,Appartement,79.0,3.0,2019,3,3949.3670886075947,France,49.2453298,4.0424774
4380,2019-03-21,Vente,348000.0,7.0,RUE,1710,DE CHAMPIGNY,51100,REIMS,51,454,AR,319,0,2.0,Appartement,22.0,2.0,2019,3,15818.181818181818,France,49.2626146,4.0184913
4381,2019-03-21,Vente,348000.0,7.0,RUE,1710,DE CHAMPIGNY,51100,REIMS,51,454,AR,319,0,2.0,Appartement,35.0,2.0,2019,3,9942.857142857143,France,49.2626146,4.0184913
4382,2019-03-21,Vente,348000.0,7.0,RUE,1710,DE CHAMPIGNY,51100,REIMS,51,454,AR,319,0,2.0,Appartement,36.0,2.0,2019,3,9666.666666666666,France,49.2626146,4.0184913
4383,2019-03-21,Vente,348000.0,7.0,RUE,1710,DE CHAMPIGNY,51100,REIMS,51,454,AR,319,0,2.0,Appartement,33.0,2.0,2019,3,10545.454545454546,France,49.2626146,4.0184913
4384,2019-03-21,Vente,348000.0,7.0,RUE,1710,DE CHAMPIGNY,51100,REIMS,51,454,AR,319,0,2.0,Appartement,29.0,1.0,2019,3,12000.0,France,49.2626146,4.0184913
4386,2019-03-21,Vente,55000.0,23.0,RUE,2450,COURMEAUX,51100,REIMS,51,454,BE,508,2,2.0,Appartement,26.0,1.0,2019,3,2115.3846153846152,France,49.257499,4.0365702
4387,2019-03-08,Vente,127340.0,135.0,RUE,2440,DE COURLANCY,51100,REIMS,51,454,HY,161,2,2.0,Appartement,55.0,3.0,2019,3,2315.2727272727275,France,49.2439271,4.020707799999999
4388,2019-02-27,Vente,173000.0,9.0,PL,3690,DU FORUM,51100,REIMS,51,454,IL,89,1,2.0,Appartement,71.0,3.0,2019,2,2436.6197183098593,France,49.2565959,4.032820399999999
4389,2019-02-28,Vente,98000.0,91.0,BD,3950,DU GENERAL LECLERC,51100,REIMS,51,454,IN,22,2,2.0,Appartement,48.0,2.0,2019,2,2041.6666666666667,France,49.252395,4.0217762
4390,2019-03-01,Vente,108000.0,3.0,RUE,5930,MARIE STUART,51100,REIMS,51,454,CX,254,1,2.0,Appartement,37.0,3.0,2019,3,2918.9189189189187,France,49.25337260000001,4.038061799999999
4391,2019-03-08,Vente,95000.0,81.0,RUE,1740,CHANZY,51100,REIMS,51,454,CX,387,2,2.0,Appartement,32.0,2.0,2019,3,2968.75,France,49.2513695,4.0342629
4392,2019-02-28,Vente,435000.0,1.0,RUE,6210,DES MOISSONS,51100,REIMS,51,454,CW,138,0,2.0,Appartement,90.0,4.0,2019,2,4833.333333333333,France,49.2575348,4.0425537
4394,2019-03-06,Vente,250000.0,58.0,AV,3320,D EPERNAY,51100,REIMS,51,454,HW,50,2,2.0,Appartement,147.0,6.0,2019,3,1700.6802721088436,France,49.24507699999999,4.0119143
4395,2019-03-01,Vente,119900.0,36.0,RUE,1360,CAMILLE LENOIR,51100,REIMS,51,454,BH,162,2,2.0,Appartement,45.0,2.0,2019,3,2664.4444444444443,France,49.2600347,4.0408799
4396,2019-03-08,Vente,100000.0,37.0,RUE,740,BELIN,51100,REIMS,51,454,AX,248,2,2.0,Appartement,54.0,2.0,2019,3,1851.851851851852,France,49.2687394,4.028103800000001
4397,2019-02-28,Vente,146693.0,12.0,RUE,2200,DU COMMANDANT LAMY,51100,REIMS,51,454,AH,624,1,2.0,Appartement,64.0,3.0,2019,2,2292.078125,France,49.2788007,4.0254939
4398,2019-03-08,Vente,69000.0,7.0,RUE,5825,DE LA MAISON BLANCHE,51100,REIMS,51,454,DV,712,2,2.0,Appartement,34.0,2.0,2019,3,2029.4117647058824,France,49.2385852,4.0304258
4399,2019-02-28,Vente,50000.0,27.0,RUE,3770,FRANCOIS DOR,51100,REIMS,51,454,HW,390,1,2.0,Appartement,18.0,1.0,2019,2,2777.777777777778,France,49.2466381,4.0105065
4400,2019-03-19,Vente,191000.0,9.0,RUE,6863,PAUL SCHLEISS,51100,REIMS,51,454,HT,121,0,1.0,Maison,90.0,5.0,2019,3,2122.222222222222,France,49.2394751,4.0130396
4401,2019-03-08,Vente,156300.0,54.0,RUE,3570,DE FISMES,51100,REIMS,51,454,AR,46,2,2.0,Appartement,73.0,4.0,2019,3,2141.095890410959,France,49.2634509,4.0126057
4402,2019-03-08,Vente,166400.0,15.0,RUE,8720,TOURNEBONNEAU,51100,REIMS,51,454,DM,630,2,2.0,Appartement,85.0,4.0,2019,3,1957.6470588235295,France,49.2406927,4.039270399999999
4403,2019-03-14,Vente,887100.0,13.0,RUE,8250,DE SAVOYE,51100,REIMS,51,454,BH,371,0,1.0,Maison,250.0,9.0,2019,3,3548.4,France,49.26058330000001,4.0395533
4404,2019-03-08,Vente,151000.0,15.0,RUE,9283,YVES BEAUMONT,51100,REIMS,51,454,AH,253,0,1.0,Maison,106.0,6.0,2019,3,1424.5283018867924,France,49.2837358,4.0261696
4405,2019-03-04,Vente,485000.0,17.0,RUE,7190,DE PONTGIVART,51100,REIMS,51,454,AY,227,0,2.0,Appartement,50.0,2.0,2019,3,9700.0,France,49.2682368,4.0314358
4406,2019-03-04,Vente,485000.0,17.0,RUE,7190,DE PONTGIVART,51100,REIMS,51,454,AY,227,0,2.0,Appartement,67.0,3.0,2019,3,7238.805970149254,France,49.2682368,4.0314358
4407,2019-03-04,Vente,485000.0,17.0,RUE,7190,DE PONTGIVART,51100,REIMS,51,454,AY,227,0,2.0,Appartement,55.0,3.0,2019,3,8818.181818181818,France,49.2682368,4.0314358
4409,2019-03-04,Vente,485000.0,17.0,RUE,7190,DE PONTGIVART,51100,REIMS,51,454,AY,227,0,2.0,Appartement,25.0,1.0,2019,3,19400.0,France,49.2682368,4.0314358
4410,2019-03-06,Vente,75000.0,40.0,RUE,7710,RUINART DE BRIMONT,51100,REIMS,51,454,CW,716,1,2.0,Appartement,36.0,1.0,2019,3,2083.3333333333335,France,49.2577717,4.0446474
4411,2019-03-05,Vente,205000.0,6.0,RUE,4750,JACQUES CELLIER,51100,REIMS,51,454,AI,108,0,1.0,Maison,50.0,3.0,2019,3,4100.0,France,49.2800354,4.0276407
4412,2019-03-25,Vente,247000.0,17.0,RUE,3060,DE DUNKERQUE,51100,REIMS,51,454,DP,340,0,1.0,Maison,121.0,6.0,2019,3,2041.3223140495868,France,49.236416,4.0180837
